Arduino to MATLAB PPM Reader; by Gabriel Staples; 3 April 2014
Note: all of the channel PPM values read in by the Arduino are one or more loop iterations old; ex (if we are only preloading the serial buffer with ONE data packet): the PPM values that the Arduino is grabbing this loop will not be read into MATLAB until the next loop; and the PPM values being recorded this loop are the values the Arduino grabbed during the previous loop.

1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
packet_num(-), Arduino time stamp--t(ms), PPM_gap, PPM_pd(us),PPM_freq(Hz), t_since_interrupt(ms), Tx_on(-),Bytes_avail_in_MATLAB_serial_buffer, Bad_packet_cnt,Ch1(us), Ch2(us), Ch3(us), Ch4(us), Ch5(us), Ch6(us), Ch7(us), Ch8(us)
146.0000,24851.0000,11348.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1364.0000,1776.0000,1714.0000,1202.0000,982.0000,982.0000,1490.0000,1490.0000
147.0000,25068.0000,11340.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1364.0000,1869.0000,1725.0000,1115.0000,982.0000,982.0000,1490.0000,1490.0000
148.0000,25292.0000,11298.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1364.0000,1963.0000,1727.0000,1051.0000,982.0000,982.0000,1490.0000,1490.0000
149.0000,25513.0000,11338.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1364.0000,1979.0000,1702.0000,1014.0000,982.0000,982.0000,1490.0000,1490.0000
150.0000,25745.0000,11388.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1364.0000,1979.0000,1675.0000,995.0000,982.0000,982.0000,1490.0000,1490.0000
151.0000,25964.0000,11433.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1364.0000,1980.0000,1628.0000,998.0000,978.0000,982.0000,1490.0000,1490.0000
152.0000,26181.0000,11466.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1364.0000,1983.0000,1596.0000,994.0000,982.0000,982.0000,1490.0000,1490.0000
153.0000,26400.0000,11515.0000,22351.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1363.0000,1980.0000,1552.0000,991.0000,982.0000,982.0000,1490.0000,1490.0000
154.0000,26628.0000,11536.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1364.0000,1980.0000,1532.0000,991.0000,982.0000,982.0000,1490.0000,1490.0000
155.0000,26863.0000,11564.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1364.0000,1980.0000,1506.0000,988.0000,982.0000,982.0000,1490.0000,1490.0000
156.0000,27076.0000,11578.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1364.0000,1980.0000,1495.0000,987.0000,982.0000,982.0000,1490.0000,1490.0000
157.0000,27301.0000,11604.0000,22351.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1368.0000,1980.0000,1465.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
158.0000,27514.0000,11634.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1380.0000,1980.0000,1424.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
159.0000,27743.0000,11647.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1407.0000,1980.0000,1387.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
160.0000,27984.0000,11651.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1433.0000,1984.0000,1354.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
161.0000,28217.0000,11654.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1469.0000,1980.0000,1325.0000,982.0000,982.0000,982.0000,1490.0000,1491.0000
162.0000,28437.0000,11648.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1484.0000,1980.0000,1310.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
163.0000,28657.0000,11654.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1503.0000,1980.0000,1284.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
164.0000,28894.0000,11645.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1536.0000,1980.0000,1262.0000,982.0000,982.0000,982.0000,1490.0000,1493.0000
165.0000,29119.0000,11647.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1570.0000,1980.0000,1228.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
166.0000,29355.0000,11634.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1608.0000,1973.0000,1210.0000,981.0000,982.0000,985.0000,1487.0000,1490.0000
167.0000,29596.0000,11667.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1630.0000,1938.0000,1193.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
168.0000,29837.0000,11680.0000,22353.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1664.0000,1900.0000,1178.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
169.0000,30065.0000,11684.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1698.0000,1875.0000,1164.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
170.0000,30296.0000,11740.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1738.0000,1805.0000,1142.0000,982.0000,982.0000,985.0000,1487.0000,1490.0000
171.0000,30533.0000,11816.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1752.0000,1733.0000,1117.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
172.0000,30773.0000,11852.0000,22351.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1774.0000,1688.0000,1103.0000,981.0000,982.0000,982.0000,1490.0000,1490.0000
173.0000,31019.0000,11918.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1776.0000,1624.0000,1089.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
174.0000,31254.0000,11988.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1807.0000,1561.0000,1068.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
175.0000,31480.0000,12057.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1822.0000,1491.0000,1054.0000,982.0000,982.0000,981.0000,1490.0000,1490.0000
176.0000,31726.0000,12014.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1866.0000,1487.0000,1055.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
177.0000,31977.0000,11991.0000,22347.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1872.0000,1425.0000,1057.0000,1049.0000,982.0000,981.0000,1493.0000,1488.0000
178.0000,32222.0000,11958.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1897.0000,1376.0000,1057.0000,1121.0000,982.0000,982.0000,1490.0000,1490.0000
179.0000,32464.0000,11942.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1897.0000,1309.0000,1071.0000,1184.0000,982.0000,982.0000,1490.0000,1490.0000
180.0000,32724.0000,11926.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1903.0000,1266.0000,1078.0000,1238.0000,982.0000,981.0000,1490.0000,1490.0000
181.0000,32989.0000,11873.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1903.0000,1245.0000,1094.0000,1284.0000,982.0000,982.0000,1490.0000,1490.0000
182.0000,33240.0000,11838.0000,22350.0000,45.0000,12.0000,1.0000,42.0000,0.0000,1903.0000,1227.0000,1122.0000,1318.0000,985.0000,979.0000,1490.0000,1490.0000
183.0000,33469.0000,11780.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1903.0000,1218.0000,1148.0000,1355.0000,982.0000,982.0000,1490.0000,1490.0000
184.0000,33718.0000,11751.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1903.0000,1193.0000,1176.0000,1389.0000,982.0000,982.0000,1490.0000,1490.0000
185.0000,33971.0000,11701.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1903.0000,1190.0000,1206.0000,1407.0000,982.0000,982.0000,1490.0000,1490.0000
186.0000,34211.0000,11635.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1903.0000,1192.0000,1239.0000,1440.0000,982.0000,982.0000,1490.0000,1490.0000
187.0000,34452.0000,11585.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1903.0000,1188.0000,1273.0000,1457.0000,982.0000,982.0000,1490.0000,1490.0000
188.0000,34695.0000,11513.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1904.0000,1198.0000,1309.0000,1480.0000,982.0000,982.0000,1490.0000,1490.0000
189.0000,34949.0000,11451.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1903.0000,1220.0000,1344.0000,1491.0000,982.0000,982.0000,1490.0000,1490.0000
190.0000,35191.0000,11402.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1903.0000,1225.0000,1380.0000,1497.0000,982.0000,982.0000,1490.0000,1490.0000
191.0000,35432.0000,11339.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1903.0000,1231.0000,1412.0000,1523.0000,979.0000,982.0000,1494.0000,1487.0000
192.0000,35670.0000,11265.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1899.0000,1247.0000,1441.0000,1555.0000,982.0000,982.0000,1490.0000,1490.0000
193.0000,35917.0000,11220.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1880.0000,1248.0000,1462.0000,1598.0000,982.0000,982.0000,1490.0000,1490.0000
194.0000,36170.0000,11154.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1879.0000,1271.0000,1487.0000,1612.0000,982.0000,982.0000,1490.0000,1490.0000
195.0000,36400.0000,11133.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1863.0000,1280.0000,1489.0000,1644.0000,982.0000,982.0000,1490.0000,1490.0000
196.0000,36647.0000,11098.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1833.0000,1305.0000,1505.0000,1656.0000,982.0000,982.0000,1490.0000,1490.0000
197.0000,36882.0000,11087.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1798.0000,1337.0000,1523.0000,1657.0000,982.0000,982.0000,1490.0000,1490.0000
198.0000,37114.0000,11109.0000,22353.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1754.0000,1357.0000,1526.0000,1653.0000,982.0000,982.0000,1490.0000,1490.0000
199.0000,37355.0000,11135.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1704.0000,1390.0000,1537.0000,1632.0000,982.0000,982.0000,1490.0000,1490.0000
200.0000,37592.0000,11140.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1651.0000,1418.0000,1551.0000,1639.0000,982.0000,982.0000,1490.0000,1490.0000
201.0000,37834.0000,11093.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1614.0000,1478.0000,1585.0000,1639.0000,982.0000,982.0000,1490.0000,1490.0000
202.0000,38096.0000,11124.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1592.0000,1479.0000,1575.0000,1632.0000,982.0000,981.0000,1490.0000,1490.0000
203.0000,38343.0000,11184.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1555.0000,1481.0000,1561.0000,1619.0000,982.0000,982.0000,1490.0000,1490.0000
204.0000,38580.0000,11134.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1535.0000,1542.0000,1587.0000,1606.0000,982.0000,984.0000,1488.0000,1490.0000
205.0000,38822.0000,11143.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1527.0000,1561.0000,1586.0000,1587.0000,981.0000,982.0000,1490.0000,1490.0000
206.0000,39062.0000,11120.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1513.0000,1605.0000,1586.0000,1584.0000,982.0000,982.0000,1490.0000,1490.0000
207.0000,39299.0000,11130.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1501.0000,1645.0000,1564.0000,1564.0000,982.0000,982.0000,1490.0000,1491.0000
208.0000,39527.0000,11121.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1501.0000,1690.0000,1547.0000,1545.0000,982.0000,982.0000,1490.0000,1491.0000
209.0000,39780.0000,11126.0000,22348.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1501.0000,1751.0000,1525.0000,1514.0000,982.0000,982.0000,1490.0000,1490.0000
210.0000,40015.0000,11077.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1501.0000,1818.0000,1510.0000,1497.0000,982.0000,982.0000,1490.0000,1490.0000
211.0000,40257.0000,11043.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1501.0000,1874.0000,1493.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
212.0000,40503.0000,11024.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1503.0000,1910.0000,1469.0000,1492.0000,981.0000,982.0000,1490.0000,1490.0000
213.0000,40740.0000,11074.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1545.0000,1925.0000,1414.0000,1429.0000,982.0000,982.0000,1490.0000,1490.0000
214.0000,40993.0000,11233.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1640.0000,1918.0000,1318.0000,1276.0000,983.0000,985.0000,1486.0000,1490.0000
215.0000,41235.0000,11367.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1690.0000,1900.0000,1250.0000,1188.0000,982.0000,982.0000,1490.0000,1490.0000
216.0000,41476.0000,11460.0000,22353.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1715.0000,1845.0000,1212.0000,1160.0000,982.0000,982.0000,1490.0000,1490.0000
217.0000,41723.0000,11566.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1749.0000,1788.0000,1161.0000,1123.0000,982.0000,982.0000,1490.0000,1490.0000
218.0000,41960.0000,11699.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1770.0000,1704.0000,1126.0000,1104.0000,982.0000,982.0000,1490.0000,1491.0000
219.0000,42200.0000,11832.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1783.0000,1588.0000,1093.0000,1098.0000,982.0000,981.0000,1491.0000,1490.0000
220.0000,42435.0000,11931.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1789.0000,1512.0000,1068.0000,1095.0000,982.0000,982.0000,1490.0000,1490.0000
221.0000,42681.0000,11946.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1805.0000,1491.0000,1074.0000,1091.0000,982.0000,982.0000,1490.0000,1490.0000
222.0000,42979.0000,11882.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1822.0000,1433.0000,1147.0000,1103.0000,982.0000,981.0000,1490.0000,1491.0000
223.0000,43251.0000,11979.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1858.0000,1275.0000,1171.0000,1114.0000,982.0000,982.0000,1490.0000,1490.0000
224.0000,43515.0000,11992.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1891.0000,1197.0000,1206.0000,1123.0000,982.0000,982.0000,1490.0000,1490.0000
225.0000,43764.0000,11938.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1928.0000,1146.0000,1268.0000,1138.0000,982.0000,982.0000,1490.0000,1490.0000
226.0000,44018.0000,11846.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1951.0000,1151.0000,1370.0000,1090.0000,982.0000,982.0000,1490.0000,1493.0000
227.0000,44265.0000,11691.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1951.0000,1269.0000,1477.0000,1039.0000,983.0000,981.0000,1490.0000,1490.0000
228.0000,44517.0000,11614.0000,22353.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1948.0000,1322.0000,1496.0000,1031.0000,985.0000,978.0000,1490.0000,1490.0000
229.0000,44775.0000,11363.0000,22350.0000,45.0000,2.0000,1.0000,0.0000,0.0000,1951.0000,1478.0000,1587.0000,1025.0000,982.0000,982.0000,1490.0000,1490.0000
230.0000,45230.0000,11255.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1951.0000,1628.0000,1604.0000,999.0000,982.0000,982.0000,1490.0000,1490.0000
231.0000,45449.0000,11029.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1951.0000,1840.0000,1598.0000,1000.0000,980.0000,982.0000,1490.0000,1490.0000
232.0000,45691.0000,11018.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1951.0000,1913.0000,1524.0000,999.0000,982.0000,982.0000,1490.0000,1490.0000
233.0000,45939.0000,11035.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1973.0000,1915.0000,1490.0000,996.0000,982.0000,982.0000,1490.0000,1494.0000
234.0000,46168.0000,11159.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1999.0000,1827.0000,1379.0000,982.0000,982.0000,982.0000,1490.0000,1490.0000
235.0000,46394.0000,11876.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1999.0000,1496.0000,981.0000,1030.0000,982.0000,982.0000,1490.0000,1490.0000
236.0000,46630.0000,11834.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1999.0000,1510.0000,981.0000,1079.0000,982.0000,982.0000,1490.0000,1490.0000
237.0000,46868.0000,11312.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1999.0000,1907.0000,982.0000,1253.0000,982.0000,981.0000,1490.0000,1490.0000
238.0000,47116.0000,10866.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1784.0000,1984.0000,1471.0000,1330.0000,982.0000,982.0000,1490.0000,1490.0000
239.0000,47358.0000,11239.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1010.0000,1768.0000,1742.0000,1453.0000,982.0000,982.0000,1490.0000,1490.0000
240.0000,47600.0000,12463.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,982.0000,984.0000,1245.0000,1720.0000,982.0000,982.0000,1490.0000,1490.0000
241.0000,47844.0000,11498.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1489.0000,1919.0000,982.0000,1633.0000,982.0000,982.0000,1491.0000,1490.0000
242.0000,48110.0000,11531.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1499.0000,1672.0000,1447.0000,1127.0000,982.0000,982.0000,1490.0000,1490.0000
243.0000,48367.0000,11289.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1440.0000,1691.0000,1358.0000,1484.0000,982.0000,982.0000,1490.0000,1490.0000
244.0000,48617.0000,11501.0000,22350.0000,45.0000,11.0000,1.0000,42.0000,0.0000,1440.0000,1487.0000,1489.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
245.0000,48891.0000,11438.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1439.0000,1483.0000,1534.0000,1483.0000,982.0000,982.0000,1490.0000,1491.0000
246.0000,49155.0000,11544.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1439.0000,1505.0000,1430.0000,1486.0000,982.0000,982.0000,1490.0000,1490.0000
247.0000,49413.0000,12233.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1609.0000,1385.0000,1033.0000,1085.0000,981.0000,982.0000,1490.0000,1490.0000
248.0000,49670.0000,11944.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1669.0000,1329.0000,1291.0000,1172.0000,980.0000,982.0000,1490.0000,1490.0000
249.0000,49916.0000,11760.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1617.0000,1735.0000,1228.0000,1049.0000,982.0000,982.0000,1490.0000,1490.0000
250.0000,50166.0000,11590.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1536.0000,1845.0000,1284.0000,1123.0000,982.0000,982.0000,1490.0000,1490.0000
251.0000,50419.0000,11891.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1615.0000,1502.0000,1187.0000,1218.0000,982.0000,982.0000,1490.0000,1490.0000
252.0000,50666.0000,11963.0000,22350.0000,45.0000,4.0000,1.0000,42.0000,0.0000,1653.0000,1601.0000,1128.0000,1061.0000,985.0000,978.0000,1490.0000,1490.0000
253.0000,50914.0000,11747.0000,22349.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1653.0000,1335.0000,1165.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
254.0000,51165.0000,11603.0000,22350.0000,45.0000,12.0000,1.0000,42.0000,0.0000,1605.0000,1349.0000,1335.0000,1537.0000,982.0000,982.0000,1491.0000,1490.0000
255.0000,51400.0000,11520.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1513.0000,1493.0000,1360.0000,1499.0000,982.0000,982.0000,1490.0000,1490.0000
256.0000,51634.0000,11853.0000,22350.0000,45.0000,12.0000,1.0000,42.0000,0.0000,1513.0000,1578.0000,1210.0000,1252.0000,982.0000,982.0000,1491.0000,1489.0000
257.0000,51878.0000,11535.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1572.0000,1736.0000,1433.0000,1174.0000,981.0000,982.0000,1490.0000,1490.0000
258.0000,52139.0000,11698.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1590.0000,1783.0000,1324.0000,1007.0000,983.0000,981.0000,1490.0000,1490.0000
259.0000,52386.0000,11929.0000,22350.0000,45.0000,3.0000,1.0000,42.0000,0.0000,1590.0000,1657.0000,1186.0000,1054.0000,982.0000,982.0000,1490.0000,1490.0000
260.0000,52634.0000,11820.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1643.0000,1603.0000,1150.0000,1167.0000,982.0000,982.0000,1490.0000,1490.0000
261.0000,52887.0000,11566.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1651.0000,1493.0000,1297.0000,1396.0000,982.0000,982.0000,1490.0000,1491.0000
262.0000,53150.0000,11291.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1651.0000,1491.0000,1487.0000,1484.0000,982.0000,981.0000,1491.0000,1490.0000
263.0000,53397.0000,11350.0000,22350.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1652.0000,1490.0000,1488.0000,1390.0000,982.0000,982.0000,1490.0000,1490.0000
264.0000,53647.0000,11358.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1652.0000,1490.0000,1488.0000,1418.0000,981.0000,982.0000,1491.0000,1490.0000
265.0000,53896.0000,11282.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1652.0000,1496.0000,1487.0000,1493.0000,982.0000,984.0000,1488.0000,1490.0000
266.0000,54155.0000,11279.0000,22350.0000,45.0000,6.0000,1.0000,42.0000,0.0000,1652.0000,1490.0000,1487.0000,1498.0000,976.0000,982.0000,1490.0000,1490.0000
267.0000,54401.0000,11282.0000,22350.0000,45.0000,7.0000,1.0000,42.0000,0.0000,1652.0000,1490.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
268.0000,54633.0000,11282.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1652.0000,1490.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
269.0000,54892.0000,11282.0000,22350.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1655.0000,1487.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
270.0000,55143.0000,11284.0000,22350.0000,45.0000,10.0000,1.0000,42.0000,0.0000,1651.0000,1489.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
271.0000,55397.0000,11283.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1651.0000,1489.0000,1488.0000,1493.0000,982.0000,980.0000,1490.0000,1491.0000
272.0000,55652.0000,11284.0000,22349.0000,45.0000,5.0000,1.0000,42.0000,0.0000,1651.0000,1489.0000,1491.0000,1489.0000,982.0000,984.0000,1488.0000,1490.0000
273.0000,55901.0000,11284.0000,22349.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1651.0000,1489.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1492.0000
274.0000,56170.0000,11336.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1594.0000,1489.0000,1487.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
275.0000,56426.0000,11392.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1488.0000,1494.0000,982.0000,981.0000,1490.0000,1490.0000
276.0000,56677.0000,11392.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1542.0000,1488.0000,1488.0000,1494.0000,982.0000,982.0000,1491.0000,1490.0000
277.0000,56939.0000,11392.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1494.0000,982.0000,982.0000,1490.0000,1490.0000
278.0000,57186.0000,11392.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1542.0000,1488.0000,1488.0000,1494.0000,982.0000,982.0000,1490.0000,1490.0000
279.0000,57434.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1492.0000,982.0000,982.0000,1490.0000,1490.0000
280.0000,57694.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1544.0000,1488.0000,1488.0000,1493.0000,982.0000,981.0000,1490.0000,1490.0000
281.0000,57928.0000,11394.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1493.0000,981.0000,982.0000,1492.0000,1488.0000
282.0000,58207.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1492.0000,984.0000,980.0000,1490.0000,1491.0000
283.0000,58465.0000,11394.0000,22350.0000,45.0000,2.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1491.0000,1490.0000,981.0000,985.0000,1487.0000,1491.0000
284.0000,58717.0000,11394.0000,22350.0000,45.0000,9.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1487.0000,1493.0000,982.0000,982.0000,1490.0000,1493.0000
285.0000,59051.0000,11394.0000,22349.0000,45.0000,8.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1487.0000,1493.0000,982.0000,981.0000,1491.0000,1489.0000
286.0000,59301.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
287.0000,59550.0000,11394.0000,22349.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
288.0000,59816.0000,11394.0000,22350.0000,45.0000,0.0000,1.0000,42.0000,0.0000,1541.0000,1489.0000,1488.0000,1493.0000,981.0000,982.0000,1490.0000,1490.0000
289.0000,60069.0000,11394.0000,22348.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1541.0000,1488.0000,1488.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
290.0000,60337.0000,11394.0000,22350.0000,45.0000,1.0000,1.0000,42.0000,0.0000,1542.0000,1489.0000,1487.0000,1493.0000,982.0000,982.0000,1490.0000,1490.0000
